system:index,bio01_temp,bio12_precip,bio15_precip_season,elevation,label,landforms,soil_clay,soil_oc,soil_ph,.geo
28471_0,164.0,516.0,86.0,34,121,41,21,2,74,"{""type"":""MultiPoint"",""coordinates"":[]}"
28472_0,164.0,751.0,74.0,280,176,34,24,2,73,"{""type"":""MultiPoint"",""coordinates"":[]}"
28473_0,150.0,526.0,89.0,260,176,22,28,4,75,"{""type"":""MultiPoint"",""coordinates"":[]}"
28475_0,64.0,880.0,68.0,1864,142,22,10,12,59,"{""type"":""MultiPoint"",""coordinates"":[]}"
28476_0,152.0,1143.0,81.0,466,152,21,20,5,71,"{""type"":""MultiPoint"",""coordinates"":[]}"
28477_0,134.0,1001.0,73.0,819,152,22,20,4,68,"{""type"":""MultiPoint"",""coordinates"":[]}"
28480_0,157.0,422.0,85.0,4,121,34,23,2,74,"{""type"":""MultiPoint"",""coordinates"":[]}"
28483_0,56.0,1188.0,72.0,2035,142,32,8,11,54,"{""type"":""MultiPoint"",""coordinates"":[]}"
28490_0,149.0,600.0,89.0,15,176,32,30,3,71,"{""type"":""MultiPoint"",""coordinates"":[]}"
28492_0,160.0,522.0,84.0,147,176,31,29,3,71,"{""type"":""MultiPoint"",""coordinates"":[]}"
28493_0,165.0,640.0,84.0,28,220,34,22,3,73,"{""type"":""MultiPoint"",""coordinates"":[]}"
28494_0,71.0,760.0,67.0,1690,142,21,14,8,56,"{""type"":""MultiPoint"",""coordinates"":[]}"
28495_0,161.0,473.0,86.0,20,124,34,33,2,76,"{""type"":""MultiPoint"",""coordinates"":[]}"
28496_0,161.0,496.0,82.0,52,211,34,20,2,73,"{""type"":""MultiPoint"",""coordinates"":[]}"
28502_0,62.0,1091.0,67.0,1853,142,22,9,17,56,"{""type"":""MultiPoint"",""coordinates"":[]}"
28504_0,161.0,526.0,84.0,28,76,41,20,2,71,"{""type"":""MultiPoint"",""coordinates"":[]}"
28507_0,95.0,1047.0,78.0,1176,142,41,14,9,59,"{""type"":""MultiPoint"",""coordinates"":[]}"
28509_0,73.0,1058.0,73.0,1434,152,21,20,6,60,"{""type"":""MultiPoint"",""coordinates"":[]}"
28510_0,162.0,446.0,83.0,13,76,34,23,2,74,"{""type"":""MultiPoint"",""coordinates"":[]}"
28512_0,155.0,661.0,90.0,178,176,31,28,3,72,"{""type"":""MultiPoint"",""coordinates"":[]}"
28514_0,63.0,1172.0,70.0,1891,142,31,6,16,59,"{""type"":""MultiPoint"",""coordinates"":[]}"
28515_0,76.0,910.0,73.0,1456,142,32,14,14,56,"{""type"":""MultiPoint"",""coordinates"":[]}"
28516_0,156.0,391.0,86.0,-7,1,34,35,3,73,"{""type"":""MultiPoint"",""coordinates"":[]}"
28517_0,157.0,463.0,90.0,8,36,34,20,3,71,"{""type"":""MultiPoint"",""coordinates"":[]}"
28518_0,93.0,903.0,76.0,1214,142,22,16,6,58,"{""type"":""MultiPoint"",""coordinates"":[]}"
28520_0,160.0,509.0,91.0,21,75,34,28,2,75,"{""type"":""MultiPoint"",""coordinates"":[]}"
28524_0,164.0,580.0,86.0,30,176,24,22,2,74,"{""type"":""MultiPoint"",""coordinates"":[]}"
28528_0,162.0,820.0,82.0,110,121,31,24,4,73,"{""type"":""MultiPoint"",""coordinates"":[]}"
28530_0,75.0,884.0,72.0,1527,142,21,11,9,58,"{""type"":""MultiPoint"",""coordinates"":[]}"
28532_0,68.0,703.0,64.0,1698,142,32,11,9,57,"{""type"":""MultiPoint"",""coordinates"":[]}"
28546_0,152.0,528.0,87.0,184,176,41,30,3,73,"{""type"":""MultiPoint"",""coordinates"":[]}"
28551_0,159.0,482.0,82.0,57,69,31,21,2,69,"{""type"":""MultiPoint"",""coordinates"":[]}"
28552_0,164.0,699.0,83.0,43,3,34,27,4,70,"{""type"":""MultiPoint"",""coordinates"":[]}"
28554_0,163.0,525.0,83.0,69,75,24,20,2,74,"{""type"":""MultiPoint"",""coordinates"":[]}"
28556_0,146.0,817.0,90.0,399,152,21,25,5,68,"{""type"":""MultiPoint"",""coordinates"":[]}"
28558_0,160.0,451.0,87.0,19,123,24,27,2,74,"{""type"":""MultiPoint"",""coordinates"":[]}"
28560_0,162.0,565.0,81.0,43,6,34,25,2,75,"{""type"":""MultiPoint"",""coordinates"":[]}"
28561_0,87.0,1062.0,76.0,1391,142,31,14,8,58,"{""type"":""MultiPoint"",""coordinates"":[]}"
28563_0,55.0,902.0,67.0,2008,142,22,10,12,57,"{""type"":""MultiPoint"",""coordinates"":[]}"
28567_0,160.0,485.0,83.0,26,76,24,23,2,71,"{""type"":""MultiPoint"",""coordinates"":[]}"
28569_0,98.0,823.0,76.0,1131,142,42,19,8,55,"{""type"":""MultiPoint"",""coordinates"":[]}"
28570_0,79.0,940.0,74.0,1515,142,23,17,15,60,"{""type"":""MultiPoint"",""coordinates"":[]}"
28572_0,141.0,1166.0,83.0,558,142,31,23,6,60,"{""type"":""MultiPoint"",""coordinates"":[]}"
28575_0,166.0,558.0,79.0,75,211,32,23,3,74,"{""type"":""MultiPoint"",""coordinates"":[]}"
28577_0,139.0,1260.0,78.0,1076,142,22,21,7,61,"{""type"":""MultiPoint"",""coordinates"":[]}"
28578_0,160.0,779.0,79.0,290,176,21,28,2,72,"{""type"":""MultiPoint"",""coordinates"":[]}"
28584_0,156.0,407.0,87.0,-2,28,41,27,2,76,"{""type"":""MultiPoint"",""coordinates"":[]}"
28585_0,159.0,447.0,83.0,21,3,34,39,4,73,"{""type"":""MultiPoint"",""coordinates"":[]}"
28590_0,161.0,492.0,88.0,15,75,34,26,3,71,"{""type"":""MultiPoint"",""coordinates"":[]}"
28592_0,155.0,398.0,83.0,4,36,24,22,3,76,"{""type"":""MultiPoint"",""coordinates"":[]}"
28595_0,149.0,688.0,91.0,22,123,34,25,2,71,"{""type"":""MultiPoint"",""coordinates"":[]}"
28596_0,72.0,1017.0,71.0,1543,142,21,11,14,59,"{""type"":""MultiPoint"",""coordinates"":[]}"
28604_0,146.0,546.0,88.0,391,152,31,28,3,72,"{""type"":""MultiPoint"",""coordinates"":[]}"
28610_0,130.0,1355.0,80.0,1017,142,22,26,9,54,"{""type"":""MultiPoint"",""coordinates"":[]}"
28614_0,75.0,1215.0,75.0,1694,142,22,11,14,54,"{""type"":""MultiPoint"",""coordinates"":[]}"
28615_0,162.0,561.0,84.0,31,3,24,40,3,74,"{""type"":""MultiPoint"",""coordinates"":[]}"
28621_0,149.0,518.0,87.0,345,152,22,26,4,73,"{""type"":""MultiPoint"",""coordinates"":[]}"
28622_0,168.0,581.0,77.0,123,176,34,23,2,71,"{""type"":""MultiPoint"",""coordinates"":[]}"
28626_0,52.0,792.0,60.0,1996,142,32,9,15,56,"{""type"":""MultiPoint"",""coordinates"":[]}"
28628_0,162.0,469.0,87.0,30,123,24,19,2,73,"{""type"":""MultiPoint"",""coordinates"":[]}"
28631_0,106.0,1645.0,80.0,1322,142,31,18,11,56,"{""type"":""MultiPoint"",""coordinates"":[]}"
28636_0,159.0,443.0,85.0,20,3,34,40,4,73,"{""type"":""MultiPoint"",""coordinates"":[]}"
28638_0,163.0,517.0,83.0,19,195,34,36,5,74,"{""type"":""MultiPoint"",""coordinates"":[]}"
28639_0,82.0,1022.0,76.0,1622,142,22,13,16,60,"{""type"":""MultiPoint"",""coordinates"":[]}"
28640_0,156.0,483.0,87.0,92,176,24,35,2,71,"{""type"":""MultiPoint"",""coordinates"":[]}"
28642_0,82.0,1196.0,77.0,1627,142,12,12,16,55,"{""type"":""MultiPoint"",""coordinates"":[]}"
28644_0,146.0,872.0,83.0,519,142,41,20,5,64,"{""type"":""MultiPoint"",""coordinates"":[]}"
28648_0,123.0,1444.0,79.0,1104,142,32,22,7,57,"{""type"":""MultiPoint"",""coordinates"":[]}"
28650_0,148.0,874.0,92.0,194,69,22,25,4,67,"{""type"":""MultiPoint"",""coordinates"":[]}"
28652_0,115.0,1361.0,84.0,884,142,31,19,8,52,"{""type"":""MultiPoint"",""coordinates"":[]}"
28653_0,79.0,1235.0,76.0,1809,142,22,10,15,58,"{""type"":""MultiPoint"",""coordinates"":[]}"
28655_0,164.0,567.0,83.0,26,76,24,24,4,71,"{""type"":""MultiPoint"",""coordinates"":[]}"
28658_0,163.0,519.0,82.0,67,75,34,19,3,72,"{""type"":""MultiPoint"",""coordinates"":[]}"
28662_0,162.0,627.0,78.0,197,176,41,26,2,67,"{""type"":""MultiPoint"",""coordinates"":[]}"
28665_0,157.0,480.0,83.0,170,176,22,36,2,70,"{""type"":""MultiPoint"",""coordinates"":[]}"
28668_0,95.0,849.0,76.0,1358,142,22,20,9,59,"{""type"":""MultiPoint"",""coordinates"":[]}"
28671_0,73.0,1283.0,75.0,1876,142,11,12,14,55,"{""type"":""MultiPoint"",""coordinates"":[]}"
28672_0,163.0,654.0,80.0,68,176,34,22,2,74,"{""type"":""MultiPoint"",""coordinates"":[]}"
28675_0,166.0,548.0,80.0,85,211,22,21,2,74,"{""type"":""MultiPoint"",""coordinates"":[]}"
28676_0,88.0,1036.0,74.0,1392,142,42,11,10,58,"{""type"":""MultiPoint"",""coordinates"":[]}"
28677_0,159.0,389.0,83.0,14,122,34,27,2,73,"{""type"":""MultiPoint"",""coordinates"":[]}"
28678_0,84.0,1637.0,79.0,1683,142,33,12,15,56,"{""type"":""MultiPoint"",""coordinates"":[]}"
28679_0,156.0,414.0,83.0,14,69,34,28,2,72,"{""type"":""MultiPoint"",""coordinates"":[]}"
28682_0,160.0,444.0,83.0,18,3,24,30,2,72,"{""type"":""MultiPoint"",""coordinates"":[]}"
28684_0,161.0,514.0,81.0,92,176,31,25,2,70,"{""type"":""MultiPoint"",""coordinates"":[]}"
28687_0,80.0,1595.0,78.0,1651,142,32,12,12,55,"{""type"":""MultiPoint"",""coordinates"":[]}"
28690_0,80.0,1275.0,75.0,1846,142,32,13,13,55,"{""type"":""MultiPoint"",""coordinates"":[]}"
28692_0,162.0,482.0,87.0,15,24,34,29,2,72,"{""type"":""MultiPoint"",""coordinates"":[]}"
28693_0,161.0,490.0,85.0,64,176,21,22,2,74,"{""type"":""MultiPoint"",""coordinates"":[]}"
28695_0,160.0,458.0,87.0,7,124,24,29,2,74,"{""type"":""MultiPoint"",""coordinates"":[]}"
28697_0,100.0,1035.0,70.0,1127,142,41,22,8,55,"{""type"":""MultiPoint"",""coordinates"":[]}"
28698_0,67.0,776.0,68.0,1744,142,22,13,9,57,"{""type"":""MultiPoint"",""coordinates"":[]}"
28700_0,159.0,448.0,85.0,44,75,34,23,4,74,"{""type"":""MultiPoint"",""coordinates"":[]}"
28702_0,160.0,426.0,84.0,16,3,41,43,6,73,"{""type"":""MultiPoint"",""coordinates"":[]}"
28705_0,115.0,1578.0,82.0,1016,142,21,25,9,55,"{""type"":""MultiPoint"",""coordinates"":[]}"
28711_0,63.0,777.0,65.0,1764,142,11,11,11,56,"{""type"":""MultiPoint"",""coordinates"":[]}"
28714_0,155.0,424.0,90.0,6,176,24,24,3,69,"{""type"":""MultiPoint"",""coordinates"":[]}"
28715_0,70.0,1058.0,68.0,1620,142,41,10,10,62,"{""type"":""MultiPoint"",""coordinates"":[]}"
28717_0,150.0,540.0,84.0,369,152,11,26,2,75,"{""type"":""MultiPoint"",""coordinates"":[]}"
28722_0,52.0,774.0,60.0,1982,142,31,9,12,57,"{""type"":""MultiPoint"",""coordinates"":[]}"
28723_0,160.0,861.0,81.0,243,152,31,24,4,72,"{""type"":""MultiPoint"",""coordinates"":[]}"
28724_0,160.0,812.0,76.0,232,152,42,25,4,70,"{""type"":""MultiPoint"",""coordinates"":[]}"
28727_0,170.0,575.0,77.0,99,176,34,20,2,71,"{""type"":""MultiPoint"",""coordinates"":[]}"
28728_0,159.0,555.0,81.0,201,176,41,30,2,70,"{""type"":""MultiPoint"",""coordinates"":[]}"
28732_0,163.0,523.0,80.0,118,176,24,24,2,72,"{""type"":""MultiPoint"",""coordinates"":[]}"
28733_0,153.0,432.0,89.0,-1,195,34,30,6,65,"{""type"":""MultiPoint"",""coordinates"":[]}"
28735_0,76.0,1355.0,76.0,1901,142,33,10,19,62,"{""type"":""MultiPoint"",""coordinates"":[]}"
28740_0,163.0,523.0,85.0,51,123,24,24,2,71,"{""type"":""MultiPoint"",""coordinates"":[]}"
28741_0,64.0,686.0,64.0,1852,142,22,17,6,63,"{""type"":""MultiPoint"",""coordinates"":[]}"
28742_0,154.0,535.0,91.0,14,123,24,28,2,71,"{""type"":""MultiPoint"",""coordinates"":[]}"
28745_0,153.0,963.0,84.0,229,111,41,23,5,70,"{""type"":""MultiPoint"",""coordinates"":[]}"
28754_0,170.0,867.0,76.0,128,176,41,22,4,71,"{""type"":""MultiPoint"",""coordinates"":[]}"
28755_0,160.0,729.0,82.0,87,176,22,22,2,70,"{""type"":""MultiPoint"",""coordinates"":[]}"
28756_0,160.0,613.0,79.0,243,176,21,26,2,69,"{""type"":""MultiPoint"",""coordinates"":[]}"
28758_0,114.0,1671.0,79.0,1169,142,41,22,8,55,"{""type"":""MultiPoint"",""coordinates"":[]}"
28759_0,155.0,394.0,85.0,1,37,34,25,2,71,"{""type"":""MultiPoint"",""coordinates"":[]}"
28760_0,161.0,640.0,83.0,147,152,34,16,3,66,"{""type"":""MultiPoint"",""coordinates"":[]}"
28761_0,154.0,677.0,81.0,324,176,31,24,3,66,"{""type"":""MultiPoint"",""coordinates"":[]}"
28762_0,138.0,1221.0,85.0,595,142,22,26,6,62,"{""type"":""MultiPoint"",""coordinates"":[]}"
28763_0,164.0,975.0,78.0,209,152,31,25,2,69,"{""type"":""MultiPoint"",""coordinates"":[]}"
28764_0,157.0,419.0,88.0,3,69,24,28,2,76,"{""type"":""MultiPoint"",""coordinates"":[]}"
28767_0,157.0,427.0,87.0,2,69,24,23,2,71,"{""type"":""MultiPoint"",""coordinates"":[]}"
28768_0,76.0,1145.0,73.0,1605,142,12,14,11,55,"{""type"":""MultiPoint"",""coordinates"":[]}"
28771_0,164.0,592.0,80.0,44,76,41,21,5,68,"{""type"":""MultiPoint"",""coordinates"":[]}"
28772_0,66.0,920.0,70.0,1772,142,31,11,11,57,"{""type"":""MultiPoint"",""coordinates"":[]}"
28774_0,75.0,1043.0,73.0,1512,142,31,12,12,58,"{""type"":""MultiPoint"",""coordinates"":[]}"
28775_0,162.0,562.0,84.0,29,3,34,44,4,74,"{""type"":""MultiPoint"",""coordinates"":[]}"
28777_0,166.0,574.0,85.0,21,3,34,36,4,77,"{""type"":""MultiPoint"",""coordinates"":[]}"
28778_0,152.0,932.0,83.0,337,142,31,22,7,61,"{""type"":""MultiPoint"",""coordinates"":[]}"
28780_0,147.0,627.0,90.0,9,123,34,22,2,72,"{""type"":""MultiPoint"",""coordinates"":[]}"
28781_0,134.0,1245.0,80.0,1007,142,22,23,6,54,"{""type"":""MultiPoint"",""coordinates"":[]}"
28782_0,162.0,585.0,79.0,214,176,21,27,2,69,"{""type"":""MultiPoint"",""coordinates"":[]}"
28791_0,88.0,1316.0,76.0,1528,142,41,13,14,56,"{""type"":""MultiPoint"",""coordinates"":[]}"
28792_0,161.0,428.0,80.0,72,176,22,27,3,64,"{""type"":""MultiPoint"",""coordinates"":[]}"
28793_0,160.0,482.0,83.0,27,3,41,37,4,73,"{""type"":""MultiPoint"",""coordinates"":[]}"
28799_0,169.0,711.0,74.0,148,176,32,24,3,72,"{""type"":""MultiPoint"",""coordinates"":[]}"
28801_0,160.0,549.0,80.0,183,176,41,25,2,72,"{""type"":""MultiPoint"",""coordinates"":[]}"
28802_0,162.0,469.0,86.0,10,75,34,27,2,73,"{""type"":""MultiPoint"",""coordinates"":[]}"
28807_0,160.0,445.0,83.0,16,3,34,42,3,76,"{""type"":""MultiPoint"",""coordinates"":[]}"
28809_0,164.0,608.0,84.0,55,176,34,20,4,71,"{""type"":""MultiPoint"",""coordinates"":[]}"
28810_0,156.0,499.0,83.0,182,176,41,33,2,73,"{""type"":""MultiPoint"",""coordinates"":[]}"
28812_0,165.0,578.0,83.0,22,76,24,26,2,74,"{""type"":""MultiPoint"",""coordinates"":[]}"
28814_0,169.0,563.0,79.0,68,75,34,21,4,72,"{""type"":""MultiPoint"",""coordinates"":[]}"
28815_0,153.0,714.0,91.0,232,152,22,24,5,68,"{""type"":""MultiPoint"",""coordinates"":[]}"
28816_0,163.0,651.0,85.0,84,176,32,18,3,64,"{""type"":""MultiPoint"",""coordinates"":[]}"
28817_0,165.0,535.0,85.0,26,3,24,23,2,74,"{""type"":""MultiPoint"",""coordinates"":[]}"
28818_0,163.0,560.0,83.0,24,61,34,38,4,72,"{""type"":""MultiPoint"",""coordinates"":[]}"
28820_0,150.0,582.0,90.0,9,124,34,27,2,73,"{""type"":""MultiPoint"",""coordinates"":[]}"
28830_0,158.0,438.0,86.0,27,3,24,30,3,73,"{""type"":""MultiPoint"",""coordinates"":[]}"
28833_0,95.0,1575.0,79.0,1610,142,22,15,11,55,"{""type"":""MultiPoint"",""coordinates"":[]}"
28840_0,157.0,664.0,85.0,233,176,31,28,3,68,"{""type"":""MultiPoint"",""coordinates"":[]}"
28844_0,162.0,548.0,84.0,25,3,24,34,5,73,"{""type"":""MultiPoint"",""coordinates"":[]}"
28845_0,163.0,563.0,82.0,49,75,34,20,2,74,"{""type"":""MultiPoint"",""coordinates"":[]}"
28847_0,162.0,543.0,82.0,25,3,24,38,4,72,"{""type"":""MultiPoint"",""coordinates"":[]}"
28849_0,138.0,956.0,71.0,776,152,21,20,4,68,"{""type"":""MultiPoint"",""coordinates"":[]}"
28851_0,165.0,625.0,83.0,31,76,41,27,3,73,"{""type"":""MultiPoint"",""coordinates"":[]}"
28857_0,162.0,493.0,87.0,32,75,34,26,2,74,"{""type"":""MultiPoint"",""coordinates"":[]}"
28860_0,134.0,990.0,73.0,756,142,32,22,6,62,"{""type"":""MultiPoint"",""coordinates"":[]}"
28861_0,137.0,1211.0,81.0,752,142,33,22,9,57,"{""type"":""MultiPoint"",""coordinates"":[]}"
28865_0,75.0,1075.0,71.0,1526,142,42,12,12,58,"{""type"":""MultiPoint"",""coordinates"":[]}"
28869_0,61.0,1239.0,73.0,2028,142,22,9,19,57,"{""type"":""MultiPoint"",""coordinates"":[]}"
28871_0,65.0,1083.0,71.0,2023,142,22,12,19,58,"{""type"":""MultiPoint"",""coordinates"":[]}"
28873_0,128.0,1023.0,74.0,945,152,31,21,5,69,"{""type"":""MultiPoint"",""coordinates"":[]}"
28874_0,96.0,1348.0,80.0,1437,142,32,15,12,54,"{""type"":""MultiPoint"",""coordinates"":[]}"
28876_0,163.0,637.0,82.0,30,3,34,37,4,72,"{""type"":""MultiPoint"",""coordinates"":[]}"
28877_0,163.0,504.0,87.0,29,123,34,29,2,73,"{""type"":""MultiPoint"",""coordinates"":[]}"
28880_0,161.0,491.0,84.0,55,211,24,23,2,76,"{""type"":""MultiPoint"",""coordinates"":[]}"
28887_0,147.0,1067.0,84.0,462,142,32,21,4,66,"{""type"":""MultiPoint"",""coordinates"":[]}"
28888_0,41.0,1092.0,68.0,2381,142,11,11,19,56,"{""type"":""MultiPoint"",""coordinates"":[]}"
28897_0,165.0,518.0,83.0,19,3,24,24,3,72,"{""type"":""MultiPoint"",""coordinates"":[]}"
28901_0,161.0,651.0,82.0,49,122,24,21,2,72,"{""type"":""MultiPoint"",""coordinates"":[]}"
28902_0,83.0,1167.0,77.0,1533,142,31,13,14,54,"{""type"":""MultiPoint"",""coordinates"":[]}"
28903_0,92.0,1008.0,77.0,1281,142,22,18,10,56,"{""type"":""MultiPoint"",""coordinates"":[]}"
28907_0,167.0,801.0,78.0,185,152,21,24,2,72,"{""type"":""MultiPoint"",""coordinates"":[]}"
28909_0,69.0,1243.0,74.0,1818,142,31,12,16,57,"{""type"":""MultiPoint"",""coordinates"":[]}"
28910_0,164.0,924.0,78.0,195,152,41,22,3,71,"{""type"":""MultiPoint"",""coordinates"":[]}"
28912_0,156.0,381.0,85.0,2,123,24,31,2,75,"{""type"":""MultiPoint"",""coordinates"":[]}"
28920_0,163.0,529.0,90.0,41,61,34,33,3,69,"{""type"":""MultiPoint"",""coordinates"":[]}"
28921_0,164.0,629.0,83.0,33,3,34,37,4,74,"{""type"":""MultiPoint"",""coordinates"":[]}"
28931_0,161.0,430.0,80.0,99,176,21,25,2,72,"{""type"":""MultiPoint"",""coordinates"":[]}"
28935_0,68.0,1058.0,67.0,1602,142,41,9,9,60,"{""type"":""MultiPoint"",""coordinates"":[]}"
28936_0,146.0,566.0,85.0,452,152,22,26,4,71,"{""type"":""MultiPoint"",""coordinates"":[]}"
28938_0,163.0,569.0,83.0,84,124,21,22,2,74,"{""type"":""MultiPoint"",""coordinates"":[]}"
28939_0,154.0,530.0,87.0,202,176,21,26,4,73,"{""type"":""MultiPoint"",""coordinates"":[]}"
28940_0,98.0,1007.0,78.0,1072,142,42,16,7,59,"{""type"":""MultiPoint"",""coordinates"":[]}"
28941_0,166.0,542.0,78.0,90,176,34,22,2,74,"{""type"":""MultiPoint"",""coordinates"":[]}"
28942_0,144.0,780.0,89.0,421,152,32,22,4,70,"{""type"":""MultiPoint"",""coordinates"":[]}"
28943_0,162.0,460.0,86.0,27,75,34,27,2,76,"{""type"":""MultiPoint"",""coordinates"":[]}"
28946_0,141.0,992.0,75.0,655,152,32,21,4,69,"{""type"":""MultiPoint"",""coordinates"":[]}"
28947_0,169.0,913.0,75.0,150,152,34,21,3,69,"{""type"":""MultiPoint"",""coordinates"":[]}"
28948_0,159.0,404.0,82.0,30,76,34,24,2,73,"{""type"":""MultiPoint"",""coordinates"":[]}"
28951_0,158.0,438.0,87.0,10,124,24,28,2,75,"{""type"":""MultiPoint"",""coordinates"":[]}"
28958_0,97.0,973.0,76.0,1075,142,41,17,6,61,"{""type"":""MultiPoint"",""coordinates"":[]}"
28960_0,139.0,1015.0,74.0,652,152,32,22,4,70,"{""type"":""MultiPoint"",""coordinates"":[]}"
28961_0,161.0,464.0,88.0,5,124,34,30,2,78,"{""type"":""MultiPoint"",""coordinates"":[]}"
28962_0,99.0,969.0,77.0,1133,142,32,16,11,58,"{""type"":""MultiPoint"",""coordinates"":[]}"
28963_0,164.0,463.0,85.0,6,54,34,41,3,75,"{""type"":""MultiPoint"",""coordinates"":[]}"
28964_0,156.0,412.0,83.0,10,36,24,29,2,74,"{""type"":""MultiPoint"",""coordinates"":[]}"
28965_0,165.0,504.0,84.0,16,61,24,33,5,71,"{""type"":""MultiPoint"",""coordinates"":[]}"
28967_0,156.0,420.0,84.0,2,69,34,32,2,72,"{""type"":""MultiPoint"",""coordinates"":[]}"
28969_0,162.0,530.0,91.0,32,76,24,25,2,71,"{""type"":""MultiPoint"",""coordinates"":[]}"
28972_0,157.0,599.0,94.0,30,122,34,27,2,74,"{""type"":""MultiPoint"",""coordinates"":[]}"
28973_0,161.0,596.0,83.0,37,122,24,28,2,74,"{""type"":""MultiPoint"",""coordinates"":[]}"
28977_0,89.0,1299.0,76.0,1693,142,23,10,16,57,"{""type"":""MultiPoint"",""coordinates"":[]}"
28979_0,67.0,654.0,61.0,1684,142,24,15,8,61,"{""type"":""MultiPoint"",""coordinates"":[]}"
28980_0,165.0,478.0,85.0,6,3,24,32,3,75,"{""type"":""MultiPoint"",""coordinates"":[]}"
28981_0,160.0,441.0,81.0,72,176,42,23,2,66,"{""type"":""MultiPoint"",""coordinates"":[]}"
28985_0,157.0,429.0,88.0,1,176,24,23,2,74,"{""type"":""MultiPoint"",""coordinates"":[]}"
28986_0,95.0,919.0,75.0,1205,142,22,21,8,55,"{""type"":""MultiPoint"",""coordinates"":[]}"
28988_0,68.0,581.0,62.0,1718,152,22,14,5,67,"{""type"":""MultiPoint"",""coordinates"":[]}"
28990_0,103.0,1440.0,81.0,1237,142,31,24,11,55,"{""type"":""MultiPoint"",""coordinates"":[]}"
28991_0,160.0,747.0,85.0,144,176,22,29,3,69,"{""type"":""MultiPoint"",""coordinates"":[]}"
28992_0,158.0,428.0,88.0,2,77,34,27,2,73,"{""type"":""MultiPoint"",""coordinates"":[]}"
28993_0,154.0,861.0,83.0,407,142,32,23,5,67,"{""type"":""MultiPoint"",""coordinates"":[]}"
28996_0,128.0,1005.0,73.0,791,152,31,15,5,69,"{""type"":""MultiPoint"",""coordinates"":[]}"
29003_0,162.0,466.0,89.0,20,124,34,29,2,73,"{""type"":""MultiPoint"",""coordinates"":[]}"
29004_0,159.0,480.0,82.0,52,176,24,16,2,68,"{""type"":""MultiPoint"",""coordinates"":[]}"
29007_0,72.0,802.0,70.0,1633,142,31,13,9,58,"{""type"":""MultiPoint"",""coordinates"":[]}"
29009_0,160.0,437.0,86.0,23,75,34,28,2,74,"{""type"":""MultiPoint"",""coordinates"":[]}"
29011_0,162.0,705.0,86.0,89,121,31,29,4,70,"{""type"":""MultiPoint"",""coordinates"":[]}"
29016_0,157.0,362.0,83.0,-1,111,24,30,4,74,"{""type"":""MultiPoint"",""coordinates"":[]}"
29019_0,77.0,1177.0,76.0,1671,142,31,5,17,54,"{""type"":""MultiPoint"",""coordinates"":[]}"
29021_0,161.0,440.0,85.0,16,122,24,28,2,72,"{""type"":""MultiPoint"",""coordinates"":[]}"
29023_0,61.0,732.0,59.0,1795,142,22,13,10,60,"{""type"":""MultiPoint"",""coordinates"":[]}"
29027_0,126.0,1379.0,83.0,796,142,22,21,6,59,"{""type"":""MultiPoint"",""coordinates"":[]}"
29028_0,70.0,598.0,64.0,1673,142,41,14,4,68,"{""type"":""MultiPoint"",""coordinates"":[]}"
29031_0,165.0,493.0,83.0,12,3,34,34,3,75,"{""type"":""MultiPoint"",""coordinates"":[]}"
29035_0,162.0,526.0,81.0,159,211,32,21,2,71,"{""type"":""MultiPoint"",""coordinates"":[]}"
29037_0,57.0,824.0,59.0,1853,142,41,8,10,59,"{""type"":""MultiPoint"",""coordinates"":[]}"
29038_0,165.0,571.0,86.0,25,76,34,21,3,73,"{""type"":""MultiPoint"",""coordinates"":[]}"
29040_0,163.0,503.0,88.0,47,122,34,23,3,71,"{""type"":""MultiPoint"",""coordinates"":[]}"
29041_0,89.0,1031.0,75.0,1448,142,22,14,12,57,"{""type"":""MultiPoint"",""coordinates"":[]}"
29049_0,159.0,1001.0,73.0,446,152,22,24,4,66,"{""type"":""MultiPoint"",""coordinates"":[]}"
29050_0,126.0,1331.0,79.0,1092,142,41,18,7,58,"{""type"":""MultiPoint"",""coordinates"":[]}"
29052_0,144.0,668.0,89.0,370,152,41,25,2,72,"{""type"":""MultiPoint"",""coordinates"":[]}"
29053_0,162.0,479.0,88.0,30,121,41,21,2,73,"{""type"":""MultiPoint"",""coordinates"":[]}"
29054_0,163.0,504.0,86.0,25,123,34,28,2,74,"{""type"":""MultiPoint"",""coordinates"":[]}"
29056_0,160.0,468.0,83.0,25,3,34,25,2,72,"{""type"":""MultiPoint"",""coordinates"":[]}"
29057_0,152.0,1001.0,84.0,403,142,31,23,5,70,"{""type"":""MultiPoint"",""coordinates"":[]}"
29058_0,162.0,567.0,82.0,33,61,34,26,3,73,"{""type"":""MultiPoint"",""coordinates"":[]}"
29060_0,156.0,364.0,84.0,-8,1,41,34,4,73,"{""type"":""MultiPoint"",""coordinates"":[]}"
29064_0,127.0,1413.0,79.0,1128,142,32,19,8,53,"{""type"":""MultiPoint"",""coordinates"":[]}"
29065_0,51.0,699.0,56.0,1982,142,21,13,9,59,"{""type"":""MultiPoint"",""coordinates"":[]}"
29066_0,147.0,670.0,91.0,7,123,34,26,3,70,"{""type"":""MultiPoint"",""coordinates"":[]}"
29067_0,166.0,912.0,74.0,237,152,24,24,2,70,"{""type"":""MultiPoint"",""coordinates"":[]}"
29074_0,118.0,1296.0,83.0,1056,142,22,22,12,52,"{""type"":""MultiPoint"",""coordinates"":[]}"
